Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Strain],Experimental Condition [Media],Experimental Condition [Steps],Experimental Condition [Flow Control],Comment [Preculture],Source Name,Comment [Image File Path],Comment [Image File Type],Channels,Processed Data File
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL04.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_GL_Images/20180604/20180604_gluIPTG10uM_lac_lacIoe_curated/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL04/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL04.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20180604/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL04_frames.txt
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL05.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_GL_Images/20180604/20180604_gluIPTG10uM_lac_lacIoe_curated/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL05/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL05.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20180604/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL05_frames.txt
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL06.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_GL_Images/20180604/20180604_gluIPTG10uM_lac_lacIoe_curated/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL06/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL06.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20180604/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL06_frames.txt
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL07.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_GL_Images/20180604/20180604_gluIPTG10uM_lac_lacIoe_curated/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL07/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL07.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20180604/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL07_frames.txt
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL08.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_GL_Images/20180604/20180604_gluIPTG10uM_lac_lacIoe_curated/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL08/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL08.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20180604/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL08_frames.txt
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL09.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_GL_Images/20180604/20180604_gluIPTG10uM_lac_lacIoe_curated/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL09/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL09.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20180604/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL09_frames.txt
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL10.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_GL_Images/20180604/20180604_gluIPTG10uM_lac_lacIoe_curated/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL10/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL10.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20180604/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL10_frames.txt
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL11.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_GL_Images/20180604/20180604_gluIPTG10uM_lac_lacIoe_curated/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL11/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL11.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20180604/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL11_frames.txt
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL12.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_GL_Images/20180604/20180604_gluIPTG10uM_lac_lacIoe_curated/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL12/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL12.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20180604/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL12_frames.txt
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL13.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_GL_Images/20180604/20180604_gluIPTG10uM_lac_lacIoe_curated/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL13/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL13.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20180604/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL13_frames.txt
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL15.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_GL_Images/20180604/20180604_gluIPTG10uM_lac_lacIoe_curated/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL15/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL15.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20180604/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL15_frames.txt
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL17.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_GL_Images/20180604/20180604_gluIPTG10uM_lac_lacIoe_curated/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL17/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL17.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20180604/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL17_frames.txt
switch_lacIoe_preIPTG10uM,20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL18.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 10uM IPTG + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,6h: A | 8h: B,pressure 15mL | pressure:  2460 / 2140 | flow: 2.6/0.75,- ASC662[p_lacI]: OD=0.150 (used 15ml out of 20ml),20180604,Julou_2020_lacInduction_GL_Images/20180604/20180604_gluIPTG10uM_lac_lacIoe_curated/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL18/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL18.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20180604/20180604_gluIPTG10uM_lac_lacIoe_1_MMStack_Pos3_preproc.tif_GL18_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL06.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL06/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL06.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL06_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL07.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL07/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL07.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL07_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL08.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL08/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL08.tif,derived,"Phase Contrast, GFP [epifluorescence]",
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL12.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL12/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL12.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL12_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL13.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL13/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL13.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL13_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL15.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL15/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL15.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL15_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL16.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL16/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL16.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL16_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL21.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL21/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL21.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL21_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL25.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL25/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL25.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos0_preproc_GL25_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL01.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL01/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL01.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL01_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL03.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL03/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL03.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL03_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL05.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL05/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL05.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL05_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL06.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL06/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL06.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL06_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL09.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL09/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL09.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL09_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL11.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL11/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL11.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL11_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL12.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL12/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL12.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL12_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL13.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL13/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL13.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL13_frames.txt
switch_glcLac_lac,20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL16.tif,Escherichia coli,NCBITaxon,562,ASC662 (MG1655 lacZ-GFPmut2),A: M9 0.2% glucose + 0.2% lactose + 1/100 PB | B: M9 0.2% lactose + 1/100 PB + 1/250 beads,12h: A | 4h: B,pressure 15mL | pressure: 2460 / 2140 | flow: 2.35/0.7,- ASC662: OD=0.118 (used 5ml out of 15ml),20171114,Julou_2020_lacInduction_GL_Images/20171114/20171114_glcLac_lac_switch_curated/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL16/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL16.tif,derived,"Phase Contrast, GFP [epifluorescence]",GL_Preproc/20171114/20171114_glcLac_lac_switch_1_MMStack_Pos1_preproc_GL16_frames.txt
